Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE9S012,2014.11,1004.538578,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2014.12,1013.615734,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.01,1018.910741,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.02,1002.269289,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.03,1006.051437,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.04,1009.833585,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.05,1019.667171,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.06,990.922844,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.07,1003.782148,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.08,985.627837,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.09,1003.782148,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.1,986.384266,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.11,1002.269289,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2015.12,975.037822,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.01,1007.564297,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.02,1002.269289,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.03,1000,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.04,982.602118,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.05,984.114977,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.06,981.845688,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.07,982.602118,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.08,984.114977,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.09,975.037822,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.1,982.602118,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.11,987.897126,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2016.12,973.524962,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.01,996.974281,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.02,981.845688,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.03,984.871407,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.04,968.229955,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.05,990.166414,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.06,1000,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.07,992.435704,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.08,990.166414,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.09,988.653555,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.1,996.217852,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.11,986.384266,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2017.12,982.602118,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.01,1006,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.02,985,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.03,997,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.04,988,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.05,996,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.06,994,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.07,995,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.08,981,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.09,998,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.1,1022,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.11,1018,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2018.12,1020,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.01,1025,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.02,1019,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.03,1006,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.04,1011,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.05,1023,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.06,1022,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.07,1049,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.08,1059,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.09,1051,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.1,1065,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.11,1066,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2019.12,1063,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.01,1087,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.02,1081,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.03,1081,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.04,1074,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.05,1053,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.06,1062,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.07,1067,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.08,1062,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.09,1071,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.1,1076,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.11,1059,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2020.12,1056,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.01,1068,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.02,1055,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.03,1049,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.04,1050,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.05,1055,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.06,1066,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.07,1071,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.08,1085,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.09,1105,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.1,1101,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.11,1097,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2021.12,1090,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.01,1129,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.02,1130,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.03,1140,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.04,1135,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.05,1129,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.06,1139,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.07,1153,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.08,1167,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.09,1179,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.1,1211,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.11,1225,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2022.12,1210,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.01,1233,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.02,1241,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.03,1229,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.04,1243,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.05,1261,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.06,1264,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S012,2023.07,1260,FINAL,Index,Consumers Price Index - CPI,"Food Price Index Level 2 Subgroups for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01201,2006.06,759.8784195,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01201,2006.07,759.8784195,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
CPIM.SE9S01201,2006.08,759.8784195,REVISED,Index,Consumers Price Index - CPI,"Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted",Seasonally adjusted
